asset_id,asset_category,source_id,source_title,source_file,page,path,width,height,tags,dominant_colors,recommend_use,page_text_excerpt
PRESALE005_A0010,智能硬件/设备图,PRESALE005,养老音箱材料,养老音箱材料0313.pdf,2,07_售前材料规范与素材库/assets/PRESALE005/PRESALE005_A0010.jpeg,669,511,medical_service|photo_or_illustration|smart_device|互联网医疗|养老|智能硬件,#fff2ec|#817473|#fefbf8|#ffece4|#fef7f3,展示音箱、手表、检测设备、安防传感器、IoT联动方案,2 智能音箱-急救助手7*24小时真人守护，海量文娱资源丰富日常生活 急救助手： • 7X24小时真人在线急救，时刻 守护长辈安全 • 当用户遇突发情况可呼叫，音 箱会直接拨打紧急联系人电话 或接通第三方急救中心提供专 业真人救助指导，并根据情况 第一时间联系医院或警察 • 免费赠送一年 学习娱乐： • 丰富的老年课程、健康科普视 频等 • VIP曲库、海量
PRESALE005_A0011,智能硬件/设备图,PRESALE005,养老音箱材料,养老音箱材料0313.pdf,2,07_售前材料规范与素材库/assets/PRESALE005/PRESALE005_A0011.jpeg,669,511,medical_service|photo_or_illustration|smart_device|互联网医疗|养老|智能硬件,#fff2ec|#817473|#fefbf8|#ffece4|#fef7f3,展示音箱、手表、检测设备、安防传感器、IoT联动方案,2 智能音箱-急救助手7*24小时真人守护，海量文娱资源丰富日常生活 急救助手： • 7X24小时真人在线急救，时刻 守护长辈安全 • 当用户遇突发情况可呼叫，音 箱会直接拨打紧急联系人电话 或接通第三方急救中心提供专 业真人救助指导，并根据情况 第一时间联系医院或警察 • 免费赠送一年 学习娱乐： • 丰富的老年课程、健康科普视 频等 • VIP曲库、海量
PRESALE005_A0013,智能硬件/设备图,PRESALE005,养老音箱材料,养老音箱材料0313.pdf,2,07_售前材料规范与素材库/assets/PRESALE005/PRESALE005_A0013.jpeg,1156,163,banner_or_strip|medical_service|smart_device|互联网医疗|养老|智能硬件,#642807|#0f0603|#120705|#5d2408|#5d2308,展示音箱、手表、检测设备、安防传感器、IoT联动方案,2 智能音箱-急救助手7*24小时真人守护，海量文娱资源丰富日常生活 急救助手： • 7X24小时真人在线急救，时刻 守护长辈安全 • 当用户遇突发情况可呼叫，音 箱会直接拨打紧急联系人电话 或接通第三方急救中心提供专 业真人救助指导，并根据情况 第一时间联系医院或警察 • 免费赠送一年 学习娱乐： • 丰富的老年课程、健康科普视 频等 • VIP曲库、海量
PRESALE005_A0014,智能硬件/设备图,PRESALE005,养老音箱材料,养老音箱材料0313.pdf,2,07_售前材料规范与素材库/assets/PRESALE005/PRESALE005_A0014.jpeg,414,257,medical_service|photo_or_illustration|smart_device|互联网医疗|养老|智能硬件,#280a6c|#2912aa|#300b73|#2e0b71|#471699,展示音箱、手表、检测设备、安防传感器、IoT联动方案,2 智能音箱-急救助手7*24小时真人守护，海量文娱资源丰富日常生活 急救助手： • 7X24小时真人在线急救，时刻 守护长辈安全 • 当用户遇突发情况可呼叫，音 箱会直接拨打紧急联系人电话 或接通第三方急救中心提供专 业真人救助指导，并根据情况 第一时间联系医院或警察 • 免费赠送一年 学习娱乐： • 丰富的老年课程、健康科普视 频等 • VIP曲库、海量
PRESALE005_A0020,整页/大图版式参考,PRESALE005,养老音箱材料,养老音箱材料0313.pdf,5,07_售前材料规范与素材库/assets/PRESALE005/PRESALE005_A0020.jpeg,1024,600,layout_reference|medical_service|page_background_or_full_slide|smart_device|互联网医疗|养老|智能硬件|服务流程,#2477a3|#2376a2|#2374a1|#e7e7e7|#2576a5,用于复刻售前页版式、复杂表格或流程图布局参考,5 家庭医生-以智能音箱为载体提供全方位视频问诊服务 Ø 平安健康全职医学团队，1对1视频问诊，为用户提供全年秒级响应的健康咨询、问诊开药与健康指导等服务。 服务方式 响应承诺 用户体验 专业能力 • 全科内科中医科医生 为主，适合老年用户 • 20+专业科室全覆盖 • 自建互联网医院 • 视频问诊，尊享体验 • 电子处方，便捷高效 • 送药上门，贴心服务 
PRESALE005_A0023,整页/大图版式参考,PRESALE005,养老音箱材料,养老音箱材料0313.pdf,5,07_售前材料规范与素材库/assets/PRESALE005/PRESALE005_A0023.jpeg,1023,598,layout_reference|medical_service|page_background_or_full_slide|smart_device|互联网医疗|养老|智能硬件|服务流程,#dafff8|#dbfef8|#ecf8f6|#e2fbf7|#eef7f6,用于复刻售前页版式、复杂表格或流程图布局参考,5 家庭医生-以智能音箱为载体提供全方位视频问诊服务 Ø 平安健康全职医学团队，1对1视频问诊，为用户提供全年秒级响应的健康咨询、问诊开药与健康指导等服务。 服务方式 响应承诺 用户体验 专业能力 • 全科内科中医科医生 为主，适合老年用户 • 20+专业科室全覆盖 • 自建互联网医院 • 视频问诊，尊享体验 • 电子处方，便捷高效 • 送药上门，贴心服务 
PRESALE005_A0024,智能硬件/设备图,PRESALE005,养老音箱材料,养老音箱材料0313.pdf,6,07_售前材料规范与素材库/assets/PRESALE005/PRESALE005_A0024.jpeg,607,712,case_reference|medical_service|photo_or_illustration|product_package|smart_device|互联网医疗|企业健康|养老|客户方案|智能硬件|服务流程,#fffbf9|#b3a4a1|#fff5f0|#887a76|#fffcf6,展示音箱、手表、检测设备、安防传感器、IoT联动方案,6 智能音箱客户案例-为某大型企业退休员工定制音箱，长辈模式更适老， 系统定制更贴心 智能音箱 产品简介 智能音箱采用头部硬件厂商设备，8寸屏幕，平安健康定制视 频问诊服务系统，音箱支持长辈模式，操作简洁，赠送1年急 救助手服务，3个月音箱白金会员 长辈模式： • 支持长辈模式，界面简 洁内容全，文字更大更 易用 • 功能与内容模块全部采 用大卡片形式，极简
PRESALE005_A0027,横幅/装饰条,PRESALE005,养老音箱材料,养老音箱材料0313.pdf,6,07_售前材料规范与素材库/assets/PRESALE005/PRESALE005_A0027.jpeg,1156,163,banner_or_strip|case_reference|medical_service|product_package|smart_device|互联网医疗|企业健康|养老|客户方案|智能硬件|服务流程,#0f0603|#5d2408|#190a04|#151210|#120705,用于封面副视觉、章节页装饰、平安橙强调带,6 智能音箱客户案例-为某大型企业退休员工定制音箱，长辈模式更适老， 系统定制更贴心 智能音箱 产品简介 智能音箱采用头部硬件厂商设备，8寸屏幕，平安健康定制视 频问诊服务系统，音箱支持长辈模式，操作简洁，赠送1年急 救助手服务，3个月音箱白金会员 长辈模式： • 支持长辈模式，界面简 洁内容全，文字更大更 易用 • 功能与内容模块全部采 用大卡片形式，极简
PRESALE006_A0003,图标/Logo,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,1,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0003.jpeg,309,59,icon_or_logo|real_estate_scene|养老|客户方案|平安橙|服务流程,#faffff|#fffffa|#f8ffff|#f9ffff|#fffff6,用于能力模块、流程节点、客户/生态标识,平安地产行业智慧 健康养老服务解决方案 2025
PRESALE006_A0001,整页/大图版式参考,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,1,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0001.jpeg,2837,1576,layout_reference|page_background_or_full_slide|real_estate_scene|养老|客户方案|服务流程,#c3c3c3|#2b2b2b|#f2f2f2|#242424|#c4c4c4,用于复刻售前页版式、复杂表格或流程图布局参考,平安地产行业智慧 健康养老服务解决方案 2025
PRESALE006_A0007,图标/Logo,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,4,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0007.jpeg,125,63,icon_or_logo|real_estate_scene|企业健康|养老|智能硬件|服务流程,#0a0000|#0d0000|#0b0000|#0f0000|#0e0000,用于能力模块、流程节点、客户/生态标识,• 结合物理空间与社区运营， 构建数字化、平台化的 体系，实现 全家健康管理 • 以物理空间为载体，整合服务资源，打造便 捷、活跃的社区生态，为健康管理提供场景 化支持 1.0 2.0 3.0 “好房子”的未来趋势：医疗服务、健康服务、养老服务体系是好房子的新极点 • 精心设计的功能性空间，满足居住需求，注重舒适 性与智能化，为社区运营与健康管理提供基础支持
PRESALE006_A0008,图标/Logo,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,4,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0008.jpeg,435,69,icon_or_logo|real_estate_scene|企业健康|养老|智能硬件|服务流程,#0d0000|#0b0000|#04000a|#00000a|#01000b,用于能力模块、流程节点、客户/生态标识,• 结合物理空间与社区运营， 构建数字化、平台化的 体系，实现 全家健康管理 • 以物理空间为载体，整合服务资源，打造便 捷、活跃的社区生态，为健康管理提供场景 化支持 1.0 2.0 3.0 “好房子”的未来趋势：医疗服务、健康服务、养老服务体系是好房子的新极点 • 精心设计的功能性空间，满足居住需求，注重舒适 性与智能化，为社区运营与健康管理提供基础支持
PRESALE006_A0013,横幅/装饰条,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,6,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0013.jpeg,2498,229,banner_or_strip|medical_service|real_estate_scene|smart_device|养老|客户方案|智能硬件|服务流程,#3e3732|#36312e|#473b35|#2e2b28|#4e3f34,用于封面副视觉、章节页装饰、平安橙强调带,健康服务方案价值：响应国家倡导的物业+养老的政策，赋能业主、地产、物业各方 地产能去化 业主享服务 物业有收入 “新极点”引领地产行业发展，树立行业新标杆，提升地产商品牌形象 平安健康家庭医生解读设备数据，串联各项服务 线上医疗服务 线下医疗服务 智能健康设备 … • 家庭医生支持全家健康管 理，解决儿童、成人、老 人全生命周期人群就医难、 医疗资源稀缺等难
PRESALE006_A0014,图标/Logo,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,9,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0014.jpeg,101,90,icon_or_logo|medical_service|互联网医疗|企业健康|养老|客户方案|平安橙|服务流程,#fafafa|#f8f8f8|#f9f9f9|#0e0e0e|#f5f5f5,用于能力模块、流程节点、客户/生态标识,"持续性服务输出：平安集团生态圈旗舰平台， 一站式企业健康管理服务提供商 公司成立于2014年，作为平安集团医疗养 老生态圈的旗舰，深化落地管理式医疗战 略，深耕“家庭医生”、""养老管家""两大 核心枢纽建设。 企业员工：从入职体检到退休康 养，全生命周期健康档案管理 个人用户：慢病随访、复诊提醒 、紧急救援等持续性服务终身嵌 入保单 服务终身 长效价值 服务保"
PRESALE006_A0016,图标/Logo,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,9,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0016.jpeg,94,106,icon_or_logo|medical_service|互联网医疗|企业健康|养老|客户方案|平安橙|服务流程,#fafafa|#f9f9f9|#f8f8f8|#f7f7f7|#f6f6f6,用于能力模块、流程节点、客户/生态标识,"持续性服务输出：平安集团生态圈旗舰平台， 一站式企业健康管理服务提供商 公司成立于2014年，作为平安集团医疗养 老生态圈的旗舰，深化落地管理式医疗战 略，深耕“家庭医生”、""养老管家""两大 核心枢纽建设。 企业员工：从入职体检到退休康 养，全生命周期健康档案管理 个人用户：慢病随访、复诊提醒 、紧急救援等持续性服务终身嵌 入保单 服务终身 长效价值 服务保"
PRESALE006_A0015,横幅/装饰条,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,9,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0015.jpeg,1652,435,banner_or_strip|medical_service|互联网医疗|企业健康|养老|客户方案|服务流程,#383838|#303030|#131313|#3c3c3c|#3a3a3a,用于封面副视觉、章节页装饰、平安橙强调带,"持续性服务输出：平安集团生态圈旗舰平台， 一站式企业健康管理服务提供商 公司成立于2014年，作为平安集团医疗养 老生态圈的旗舰，深化落地管理式医疗战 略，深耕“家庭医生”、""养老管家""两大 核心枢纽建设。 企业员工：从入职体检到退休康 养，全生命周期健康档案管理 个人用户：慢病随访、复诊提醒 、紧急救援等持续性服务终身嵌 入保单 服务终身 长效价值 服务保"
PRESALE006_A0019,图标/Logo,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,11,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0019.jpeg,101,54,icon_or_logo|medical_service|互联网医疗|客户方案|服务流程,#0b0000|#0a0000|#0d0000|#0e0000|#1c0000,用于能力模块、流程节点、客户/生态标识,"稀缺性医养资源：提供线上+线下全方位专业医疗服务 3 4 在线， 响应， 随时问 平安健康上千名 ， 主 治及 以上级别 复杂病情帮选诊室,一键同步病情， 即时问诊， 提供专病【专业】 咨询 自建加多点执业医生团队， 约5万名医生， 平均10+ 年 资， 主治及以上级别 围绕8大专科， 建立了23个专病中心 60秒内响应， 7*24小时在线， 实时开电子处方"
PRESALE006_A0021,图标/Logo,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,11,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0021.jpeg,56,54,icon_or_logo|medical_service|互联网医疗|客户方案|服务流程,#0f0000|#0a0000|#0b0000|#0d0000|#0e0000,用于能力模块、流程节点、客户/生态标识,"稀缺性医养资源：提供线上+线下全方位专业医疗服务 3 4 在线， 响应， 随时问 平安健康上千名 ， 主 治及 以上级别 复杂病情帮选诊室,一键同步病情， 即时问诊， 提供专病【专业】 咨询 自建加多点执业医生团队， 约5万名医生， 平均10+ 年 资， 主治及以上级别 围绕8大专科， 建立了23个专病中心 60秒内响应， 7*24小时在线， 实时开电子处方"
PRESALE006_A0022,图标/Logo,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,11,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0022.jpeg,149,52,icon_or_logo|medical_service|互联网医疗|客户方案|服务流程,#0a0000|#0d0000|#0b0000|#0e0000|#0f0000,用于能力模块、流程节点、客户/生态标识,"稀缺性医养资源：提供线上+线下全方位专业医疗服务 3 4 在线， 响应， 随时问 平安健康上千名 ， 主 治及 以上级别 复杂病情帮选诊室,一键同步病情， 即时问诊， 提供专病【专业】 咨询 自建加多点执业医生团队， 约5万名医生， 平均10+ 年 资， 主治及以上级别 围绕8大专科， 建立了23个专病中心 60秒内响应， 7*24小时在线， 实时开电子处方"
PRESALE006_A0023,图标/Logo,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,11,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0023.jpeg,209,58,icon_or_logo|medical_service|互联网医疗|客户方案|服务流程,#0d0000|#0b0000|#0f0000|#0a0000|#100000,用于能力模块、流程节点、客户/生态标识,"稀缺性医养资源：提供线上+线下全方位专业医疗服务 3 4 在线， 响应， 随时问 平安健康上千名 ， 主 治及 以上级别 复杂病情帮选诊室,一键同步病情， 即时问诊， 提供专病【专业】 咨询 自建加多点执业医生团队， 约5万名医生， 平均10+ 年 资， 主治及以上级别 围绕8大专科， 建立了23个专病中心 60秒内响应， 7*24小时在线， 实时开电子处方"
PRESALE006_A0024,图标/Logo,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,11,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0024.jpeg,199,57,icon_or_logo|medical_service|互联网医疗|客户方案|服务流程,#0a0000|#0c0000|#0b0000|#0f0000|#100000,用于能力模块、流程节点、客户/生态标识,"稀缺性医养资源：提供线上+线下全方位专业医疗服务 3 4 在线， 响应， 随时问 平安健康上千名 ， 主 治及 以上级别 复杂病情帮选诊室,一键同步病情， 即时问诊， 提供专病【专业】 咨询 自建加多点执业医生团队， 约5万名医生， 平均10+ 年 资， 主治及以上级别 围绕8大专科， 建立了23个专病中心 60秒内响应， 7*24小时在线， 实时开电子处方"
PRESALE006_A0025,图标/Logo,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,11,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0025.jpeg,201,57,icon_or_logo|medical_service|互联网医疗|客户方案|服务流程,#110000|#0a0000|#0c0000|#0f0000|#1a0000,用于能力模块、流程节点、客户/生态标识,"稀缺性医养资源：提供线上+线下全方位专业医疗服务 3 4 在线， 响应， 随时问 平安健康上千名 ， 主 治及 以上级别 复杂病情帮选诊室,一键同步病情， 即时问诊， 提供专病【专业】 咨询 自建加多点执业医生团队， 约5万名医生， 平均10+ 年 资， 主治及以上级别 围绕8大专科， 建立了23个专病中心 60秒内响应， 7*24小时在线， 实时开电子处方"
PRESALE006_A0026,图标/Logo,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,11,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0026.jpeg,103,57,icon_or_logo|medical_service|互联网医疗|客户方案|服务流程,#0b0000|#0a0000|#0d0000|#0e0000|#0f0000,用于能力模块、流程节点、客户/生态标识,"稀缺性医养资源：提供线上+线下全方位专业医疗服务 3 4 在线， 响应， 随时问 平安健康上千名 ， 主 治及 以上级别 复杂病情帮选诊室,一键同步病情， 即时问诊， 提供专病【专业】 咨询 自建加多点执业医生团队， 约5万名医生， 平均10+ 年 资， 主治及以上级别 围绕8大专科， 建立了23个专病中心 60秒内响应， 7*24小时在线， 实时开电子处方"
PRESALE006_A0054,图标/Logo,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,17,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0054.jpeg,133,53,icon_or_logo|medical_service|养老|客户方案|智能硬件|服务流程,,用于能力模块、流程节点、客户/生态标识,远离子女… 不懂客户偏好 服务安排不周 体能每况愈下 身 体 不 适 … 亲朋渐行渐远 独 自 生 活 … 远离至亲无助 孤 独 无 助 … 病急易乱投医 胡 乱 用 药 … 独居出事… 社会价值丧失 遭 人 冷 漠 … 护工欺凌无奈 受 人 欺 凌 … 健康阶段 自理阶段 半自理阶段 失能失智阶段 子女无暇照顾 92%客户没有家庭医生 40%老人常年很少出
PRESALE006_A0067,横幅/装饰条,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,17,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0067.jpeg,657,154,banner_or_strip|medical_service|养老|客户方案|智能硬件|服务流程,#e86008|#0f0b05|#e96008|#e85e06|#403224,用于封面副视觉、章节页装饰、平安橙强调带,远离子女… 不懂客户偏好 服务安排不周 体能每况愈下 身 体 不 适 … 亲朋渐行渐远 独 自 生 活 … 远离至亲无助 孤 独 无 助 … 病急易乱投医 胡 乱 用 药 … 独居出事… 社会价值丧失 遭 人 冷 漠 … 护工欺凌无奈 受 人 欺 凌 … 健康阶段 自理阶段 半自理阶段 失能失智阶段 子女无暇照顾 92%客户没有家庭医生 40%老人常年很少出
PRESALE006_A0073,整页/大图版式参考,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,18,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0073.jpeg,1280,800,layout_reference|medical_service|page_background_or_full_slide|smart_device|互联网医疗|企业健康|养老|客户方案|智能硬件|服务流程,#f9f6ef|#24a6f1|#c2e0c6|#c1dfc5|#fbfbf8,用于复刻售前页版式、复杂表格或流程图布局参考,18 养老音箱 智能手表 睡眠监测垫 血压计 生命体征监测仪 血糖仪 数据采集：家庭健康监测设备 数据分析：健康管理服务 日 常 使 用 主 动 服 务 线 下 服 务 家 人 共 享 家庭医生服务 问诊服务 问诊 方案 家庭医生服务 随访计划(主动) 随访 方案 就医安排 门诊预约协助 陪诊 其他线下服务 家庭医生服务 最多6人共享服务分别建档 ①聚焦康养
PRESALE006_A0086,图标/Logo,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,20,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0086.jpeg,1060,65,case_reference|icon_or_logo|medical_service|service_flow|养老|客户方案|服务流程,#ffcfaf|#dcb39a|#ffd2b2|#d8b096|#ffd1b3,用于能力模块、流程节点、客户/生态标识,20 用户案例：家庭医生贯穿疾病咨询、紧急救助、住院安排、术后康复指导全流程 基础信息 姓名： 年龄： 性别： 夏先生 70岁 男 紧急呼救，及时介入，把握黄金救援时间 紧急情况下快速响应 平安家庭医生通过查询老人的过往病史，结合症状迅速判断可能是心肌梗死。这种快速诊断能力为后续的救治争取了宝贵时间。 迅速联系医院与安排救治 家庭医生在不到10分钟内联系到符
PRESALE006_A0090,横幅/装饰条,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,22,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0090.jpeg,900,213,banner_or_strip|medical_service|product_package|real_estate_scene|service_flow|互联网医疗|服务流程,#726fca|#7d69be|#7965ba|#726cc6|#776ec9,用于封面副视觉、章节页装饰、平安橙强调带,22 权益卖点：家的温度，从守护健康开始 • 从挂号预约到住院安排，从陪 诊陪护到流程指引，我们把“麻 烦事”扛过来。在招商，家不只 是睡觉的地方，更是坚强后盾， 让就医少点焦虑，多点踏实 • 住在这里，不必为头疼脑热跑 医院，无限次图文问诊随叫随 到，像给家安了个“24小时家庭 医生站”，阳台晒着太阳就能问 诊，把省下的时间留给家人 • 好房子既要容身，更
PRESALE006_A0099,整页/大图版式参考,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,23,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0099.jpeg,922,491,case_reference|layout_reference|medical_service|operator_solution|page_background_or_full_slide|real_estate_scene|smart_device|互联网医疗|养老|客户方案|智能硬件|服务流程,#bebebe|#141414|#9a9a9a|#828282|#cecece,用于复刻售前页版式、复杂表格或流程图布局参考,23 行业案例：天保基建通过引入平安健康的服务体系，两大板块多期小区，持续热销 均已售罄，天津地产行业销售速度排第一 天保基建是天津最大的城市运营商和地产开发商，着力打造“享未来”社区，双方一期在医疗健康 上深入合作，二期计划拓展养老生活服务场景 社区健康小屋：健康一 体机、眼底健康筛查、 骨密度检测等设备 中医问诊、按摩服务 达成效果：支持多期楼 盘销售，
PRESALE006_A0100,整页/大图版式参考,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,23,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0100.jpeg,922,491,case_reference|layout_reference|medical_service|operator_solution|page_background_or_full_slide|real_estate_scene|smart_device|互联网医疗|养老|客户方案|智能硬件|服务流程,#101010|#b8b8b8|#a1a1a1|#828282|#cecece,用于复刻售前页版式、复杂表格或流程图布局参考,23 行业案例：天保基建通过引入平安健康的服务体系，两大板块多期小区，持续热销 均已售罄，天津地产行业销售速度排第一 天保基建是天津最大的城市运营商和地产开发商，着力打造“享未来”社区，双方一期在医疗健康 上深入合作，二期计划拓展养老生活服务场景 社区健康小屋：健康一 体机、眼底健康筛查、 骨密度检测等设备 中医问诊、按摩服务 达成效果：支持多期楼 盘销售，
PRESALE006_A0101,整页/大图版式参考,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,23,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0101.jpeg,922,491,case_reference|layout_reference|medical_service|operator_solution|page_background_or_full_slide|real_estate_scene|smart_device|互联网医疗|养老|客户方案|智能硬件|服务流程,#101010|#b8b8b8|#a1a1a1|#959595|#bdbdbd,用于复刻售前页版式、复杂表格或流程图布局参考,23 行业案例：天保基建通过引入平安健康的服务体系，两大板块多期小区，持续热销 均已售罄，天津地产行业销售速度排第一 天保基建是天津最大的城市运营商和地产开发商，着力打造“享未来”社区，双方一期在医疗健康 上深入合作，二期计划拓展养老生活服务场景 社区健康小屋：健康一 体机、眼底健康筛查、 骨密度检测等设备 中医问诊、按摩服务 达成效果：支持多期楼 盘销售，
PRESALE006_A0127,横幅/装饰条,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,29,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0127.jpeg,2000,294,banner_or_strip|medical_service|real_estate_scene|service_flow|smart_device|互联网医疗|智能硬件|服务流程,#0c0b0a|#0a0908|#0d0c0b|#0b0a09|#0f0d0c,用于封面副视觉、章节页装饰、平安橙强调带,29 医健设备推荐：数据、平台、医生服务链路闭环，为业主身体健康保驾护航 心率、血氧、血糖、 睡眠质量、体脂率… 用户基本信息、病史、 问诊记录… 专业数据解读、健康风 险测评、身体状况评估、 病情趋势分析… 日常行为提醒、健康知 识教育、健康计划制定、 问诊就医协助… 生活习惯改善、异常指 标缓解、就医支出降低、 生活质量提高… 监测 建档 评估 干预 改
PRESALE006_A0131,横幅/装饰条,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,31,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0131.jpeg,1051,280,banner_or_strip|product_package|real_estate_scene|service_flow|客户方案|服务流程,#ff6501|#0a0400|#0e0402|#1a0900|#140701,用于封面副视觉、章节页装饰、平安橙强调带,合作方式：覆盖地产商销售全过程售前-售中-售后，赋能楼盘销售、去化、运营 产品设计与宣传推广 ✔ 溢价利器： 健康权益包根据户型设计，提升房产价值 ✔ 流量磁石： 健康小屋+数据大屏打造网红打卡点，获客成 本降低 ✔ 信任基建： 「买房赠健康礼遇」话术转化率提升，缩短蓄 客周期 重构地产价值链，激活健康新动能 售前 售中 售后 医养服务嵌入购房流程 ✔ 高价
PRESALE006_A0132,横幅/装饰条,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,31,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0132.jpeg,1058,280,banner_or_strip|product_package|real_estate_scene|service_flow|客户方案|服务流程,#ff6501|#0a0400|#0e0402|#140701|#ff7113,用于封面副视觉、章节页装饰、平安橙强调带,合作方式：覆盖地产商销售全过程售前-售中-售后，赋能楼盘销售、去化、运营 产品设计与宣传推广 ✔ 溢价利器： 健康权益包根据户型设计，提升房产价值 ✔ 流量磁石： 健康小屋+数据大屏打造网红打卡点，获客成 本降低 ✔ 信任基建： 「买房赠健康礼遇」话术转化率提升，缩短蓄 客周期 重构地产价值链，激活健康新动能 售前 售中 售后 医养服务嵌入购房流程 ✔ 高价
PRESALE006_A0133,横幅/装饰条,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,31,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0133.jpeg,950,280,banner_or_strip|product_package|real_estate_scene|service_flow|客户方案|服务流程,#ff6501|#0b0500|#ff7113|#0e0402|#ff7010,用于封面副视觉、章节页装饰、平安橙强调带,合作方式：覆盖地产商销售全过程售前-售中-售后，赋能楼盘销售、去化、运营 产品设计与宣传推广 ✔ 溢价利器： 健康权益包根据户型设计，提升房产价值 ✔ 流量磁石： 健康小屋+数据大屏打造网红打卡点，获客成 本降低 ✔ 信任基建： 「买房赠健康礼遇」话术转化率提升，缩短蓄 客周期 重构地产价值链，激活健康新动能 售前 售中 售后 医养服务嵌入购房流程 ✔ 高价
PRESALE006_A0137,图标/Logo,PRESALE006,地产行业健康养老服务方案,平安健康&地产服务方案1216.pdf,32,07_售前材料规范与素材库/assets/PRESALE006/PRESALE006_A0137.jpeg,243,61,icon_or_logo,#f9ffff|#f8ffff|#fffaff|#fffff9|#f9fffa,用于能力模块、流程节点、客户/生态标识,谢谢！
PRESALE007_A0025,图标/Logo,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0025.jpeg,467,75,icon_or_logo|互联网医疗|客户方案,#ff8738|#ff8637|#ff8437|#ff8736|#ff8737,用于能力模块、流程节点、客户/生态标识,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0031,图标/Logo,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0031.jpeg,378,75,icon_or_logo|互联网医疗|客户方案,#ff8738|#ff8637|#ff8437|#ff8736|#ff8836,用于能力模块、流程节点、客户/生态标识,平安健康互联网医疗 产品介绍及推广方案
